"Date","Price","Open","High","Low","Vol.","Change %"
"07/07/2021","6.4730","6.4765","6.4775","6.4608","5.11K","-0.10%"
"07/06/2021","6.4792","6.4610","6.4811","6.4580","5.33K","0.23%"
"07/05/2021","6.4643","6.4696","6.4705","6.4572","5.33K","-0.14%"
"07/02/2021","6.4731","6.4693","6.4856","6.4688","19.44K","0.06%"
"07/01/2021","6.4691","6.4621","6.4709","6.4582","17.52K","0.18%"
"06/30/2021","6.4572","6.4635","6.4646","6.4526","17.01K","-0.10%"
"06/29/2021","6.4638","6.4590","6.4687","6.4539","13.74K","0.12%"
"06/28/2021","6.4561","6.4603","6.4659","6.4528","11.59K","0.00%"
"06/25/2021","6.4563","6.4653","6.4681","6.4496","5.44K","-0.24%"
"06/24/2021","6.4720","6.4780","6.4837","6.4645","5.91K","-0.03%"
"06/23/2021","6.4739","6.4740","6.4903","6.4712","5.42K","-0.11%"
"06/22/2021","6.4812","6.4647","6.4831","6.4580","19.55K","0.22%"
"06/21/2021","6.4669","6.4507","6.4732","6.4474","20.97K","0.21%"
"06/18/2021","6.4531","6.4476","6.4549","6.4340","18.56K","0.07%"
"06/17/2021","6.4483","6.3972","6.4512","6.3972","19.41K","0.80%"
"06/16/2021","6.3972","6.4026","6.4068","6.3945","11.48K","-0.14%"
"06/15/2021","6.4061","6.4056","6.4089","6.3979","12.08K","0.12%"
"06/14/2021","6.3987","6.3987","6.3987","6.3987","","0.00%"
"06/11/2021","6.3987","6.3869","6.4005","6.3839","15.10K","0.08%"
"06/10/2021","6.3933","6.3875","6.3971","6.3810","18.14K","0.09%"
"06/09/2021","6.3875","6.3986","6.3994","6.3818","18.17K","-0.20%"
"06/08/2021","6.4005","6.3915","6.4025","6.3886","16.66K","0.05%"
"06/07/2021","6.3973","6.3961","6.4038","6.3926","12.81K","0.03%"
"06/04/2021","6.3953","6.4048","6.4135","6.3932","5.44K","-0.13%"
"06/03/2021","6.4038","6.3811","6.4056","6.3797","5.72K","0.36%"
"06/02/2021","6.3811","6.3780","6.3920","6.3761","6.66K","-0.01%"
"06/01/2021","6.3817","6.3676","6.3858","6.3612","6.82K","0.18%"
"05/31/2021","6.3700","6.3690","6.3757","6.3568","6.73K","0.03%"
"05/28/2021","6.3684","6.3830","6.3854","6.3612","6.36K","-0.23%"
"05/27/2021","6.3833","6.3947","6.3979","6.3731","6.22K","-0.13%"
"05/26/2021","6.3917","6.4110","6.4112","6.3863","6.42K","-0.30%"
"05/25/2021","6.4110","6.4111","6.4159","6.4011","6.42K","-0.13%"
"05/24/2021","6.4193","6.4388","6.4405","6.4163","6.59K","-0.23%"
"05/21/2021","6.4342","6.4335","6.4382","6.4273","5.95K","-0.01%"
"05/20/2021","6.4349","6.4350","6.4442","6.4308","6.47K","0.00%"
"05/19/2021","6.4350","6.4246","6.4412","6.4223","5.94K","0.14%"
"05/18/2021","6.4257","6.4338","6.4356","6.4178","6.04K","-0.21%"
"05/17/2021","6.4392","6.4418","6.4457","6.4344","5.98K","0.03%"
"05/14/2021","6.4371","6.4476","6.4508","6.4292","6.56K","-0.23%"
"05/13/2021","6.4520","6.4545","6.4594","6.4472","6.31K","-0.08%"
"05/12/2021","6.4571","6.4296","6.4586","6.4276","6.33K","0.43%"
"05/11/2021","6.4292","6.4274","6.4345","6.4193","6.65K","0.20%"
"05/10/2021","6.4166","6.4337","6.4353","6.4086","6.07K","-0.25%"
"05/07/2021","6.4325","6.4662","6.4668","6.4315","5.40K","-0.48%"
"05/06/2021","6.4638","6.4808","6.4840","6.4623","5.11K","-0.15%"
"05/05/2021","6.4735","6.4735","6.4735","6.4735","","0.00%"
"05/04/2021","6.4735","6.4735","6.4735","6.4735","","0.00%"
"05/03/2021","6.4735","6.4735","6.4735","6.4735","","0.00%"
"04/30/2021","6.4735","6.4713","6.4780","6.4633","5.67K","0.02%"
"04/29/2021","6.4722","6.4745","6.4800","6.4640","6.10K","-0.10%"
"04/28/2021","6.4788","6.4865","6.4912","6.4784","6.27K","-0.07%"
"04/27/2021","6.4831","6.4865","6.4914","6.4792","6.62K","-0.04%"
"04/26/2021","6.4855","6.4857","6.4933","6.4827","6.12K","-0.15%"
"04/25/2021","6.4954","6.4954","6.4954","6.4954","","0.00%"
"04/23/2021","6.4954","6.4926","6.5004","6.4894","6.42K","0.06%"
"04/22/2021","6.4914","6.4892","6.4958","6.4812","5.78K","0.01%"
"04/21/2021","6.4909","6.5015","6.5029","6.4883","5.69K","-0.13%"
"04/20/2021","6.4995","6.5070","6.5098","6.4912","5.73K","-0.16%"
"04/19/2021","6.5102","6.5294","6.5317","6.5047","5.48K","-0.17%"
"04/16/2021","6.5210","6.5304","6.5348","6.5169","5.57K","-0.03%"
"04/15/2021","6.5228","6.5306","6.5428","6.5203","5.80K","-0.10%"
"04/14/2021","6.5296","6.5402","6.5438","6.5274","5.20K","-0.22%"
"04/13/2021","6.5441","6.5462","6.5548","6.5415","5.25K","-0.06%"
"04/12/2021","6.5483","6.5584","6.5609","6.5427","5.37K","-0.07%"
"04/09/2021","6.5530","6.5476","6.5628","6.5452","6.14K","0.03%"
"04/08/2021","6.5511","6.5493","6.5531","6.5453","5.31K","0.13%"
"04/07/2021","6.5425","6.5398","6.5474","6.5358","5.44K","0.05%"
"04/06/2021","6.5395","6.5546","6.5602","6.5389","5.24K","-0.42%"
"04/05/2021","6.5671","6.5671","6.5671","6.5671","","0.00%"
"04/02/2021","6.5671","6.5637","6.5694","6.5578","5.83K","0.03%"
"04/01/2021","6.5653","6.5556","6.5792","6.5543","5.79K","0.19%"
"03/31/2021","6.5527","6.5687","6.5719","6.5445","5.67K","-0.29%"
"03/30/2021","6.5720","6.5792","6.5802","6.5622","6.12K","0.04%"
"03/29/2021","6.5697","6.5416","6.5747","6.5406","6.04K","0.43%"
"03/26/2021","6.5415","6.5391","6.5471","6.5369","6.15K","-0.07%"
"03/25/2021","6.5463","6.5283","6.5482","6.5283","6.11K","0.33%"
"03/24/2021","6.5246","6.5191","6.5286","6.5157","6.95K","0.13%"
"03/23/2021","6.5164","6.5063","6.5180","6.5062","5.45K","0.13%"
"03/22/2021","6.5078","6.5101","6.5134","6.5047","7.82K","-0.02%"
"03/19/2021","6.5090","6.5117","6.5184","6.5005","7.08K","0.04%"
"03/18/2021","6.5063","6.4932","6.5126","6.4894","6.88K","0.03%"
"03/17/2021","6.5041","6.5056","6.5081","6.4982","6.19K","-0.03%"
"03/16/2021","6.5059","6.4968","6.5078","6.4937","5.75K","0.09%"
"03/15/2021","6.5001","6.4946","6.5111","6.4946","5.80K","-0.13%"
"03/12/2021","6.5085","6.4810","6.5101","6.4769","6.18K","0.22%"
"03/11/2021","6.4939","6.4965","6.5026","6.4822","6.10K","-0.18%"
"03/10/2021","6.5059","6.5089","6.5179","6.5007","5.91K","-0.01%"
"03/09/2021","6.5067","6.5261","6.5446","6.5030","19.22K","-0.30%"
"03/08/2021","6.5261","6.4968","6.5330","6.4915","45.06K","0.45%"
"03/05/2021","6.4968","6.4700","6.4992","6.4691","16.08K","0.41%"
"03/04/2021","6.4700","6.4717","6.4732","6.4650","16.33K","0.03%"
"03/03/2021","6.4679","6.4675","6.4741","6.4556","15.56K","-0.05%"
"03/02/2021","6.4714","6.4660","6.4768","6.4654","18.69K","0.08%"
"03/01/2021","6.4660","6.4676","6.4712","6.4581","21.22K","-0.14%"
"02/26/2021","6.4751","6.4825","6.4831","6.4564","5.98K","0.31%"
"02/25/2021","6.4549","6.4566","6.4580","6.4454","15.81K","-0.03%"
"02/24/2021","6.4566","6.4555","6.4631","6.4452","6.76K","-0.15%"
"02/23/2021","6.4665","6.4566","6.4707","6.4534","11.96K","0.03%"
"02/22/2021","6.4648","6.4586","6.4703","6.4564","21.05K","0.11%"
"02/19/2021","6.4577","6.4710","6.4755","6.4506","16.47K","-0.47%"
"02/18/2021","6.4882","6.4471","6.4902","6.4453","20.16K","0.46%"
"02/17/2021","6.4582","6.4582","6.4582","6.4582","","0.00%"
"02/16/2021","6.4582","6.4582","6.4582","6.4582","","0.00%"
"02/15/2021","6.4582","6.4582","6.4582","6.4582","","0.00%"
"02/12/2021","6.4582","6.4582","6.4582","6.4582","","0.00%"
"02/11/2021","6.4582","6.4582","6.4590","6.4575","","0.00%"
"02/10/2021","6.4582","6.4364","6.4601","6.4293","4.70K","0.36%"
"02/09/2021","6.4353","6.4478","6.4546","6.4310","4.60K","-0.20%"
"02/08/2021","6.4484","6.4620","6.4628","6.4468","7.86K","-0.28%"
"02/05/2021","6.4667","6.4701","6.4829","6.4599","8.93K","-0.08%"
"02/04/2021","6.4718","6.4604","6.4737","6.4560","9.41K","0.18%"
"02/03/2021","6.4602","6.4560","6.4647","6.4549","14.41K","0.05%"
"02/02/2021","6.4567","6.4652","6.4672","6.4476","17.58K","-0.17%"
"02/01/2021","6.4680","6.4308","6.4715","6.4308","17.22K","0.63%"
"01/29/2021","6.4277","6.4563","6.4680","6.4224","15.73K","-0.34%"
"01/28/2021","6.4496","6.4898","6.4948","6.4475","18.21K","-0.52%"
"01/27/2021","6.4836","6.4617","6.4881","6.4576","19.26K","0.29%"
"01/26/2021","6.4651","6.4771","6.4786","6.4623","18.58K","-0.23%"
"01/25/2021","6.4798","6.4850","6.4870","6.4721","19.14K","-0.03%"
"01/22/2021","6.4819","6.4620","6.4864","6.4620","14.71K","0.31%"
"01/21/2021","6.4620","6.4567","6.4665","6.4561","16.63K","-0.07%"
"01/20/2021","6.4665","6.4768","6.4780","6.4624","21.75K","-0.19%"
"01/19/2021","6.4789","6.4925","6.4935","6.4774","17.01K","-0.21%"
"01/18/2021","6.4925","6.4821","6.4974","6.4773","17.56K","0.18%"
"01/15/2021","6.4809","6.4665","6.4815","6.4639","11.99K","0.10%"
"01/14/2021","6.4746","6.4673","6.4765","6.4617","13.08K","0.10%"
"01/13/2021","6.4681","6.4514","6.4724","6.4494","13.84K","0.07%"
"01/12/2021","6.4636","6.4787","6.4788","6.4578","7.67K","-0.27%"
"01/11/2021","6.4808","6.4800","6.4932","6.4700","3.88K","0.08%"
"01/08/2021","6.4755","6.4776","6.4780","6.4615","4.39K","-0.02%"
"01/07/2021","6.4770","6.4590","6.4795","6.4546","3.22K","0.22%"
"01/06/2021","6.4629","6.4561","6.4643","6.4510","7.38K","0.11%"
"01/05/2021","6.4561","6.4603","6.4693","6.4296","21.01K","-0.09%"
"01/04/2021","6.4616","6.5168","6.5169","6.4567","","-1.00%"
"01/01/2021","6.5267","6.5267","6.5267","6.5267","","0.00%"
"12/31/2020","6.5267","6.5223","6.5561","6.5152","","0.05%"
"12/30/2020","6.5233","6.5308","6.5378","6.5208","","-0.11%"
"12/29/2020","6.5308","6.5371","6.5385","6.5266","","-0.10%"
